,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
,L=1,L=1,L=1,L=1,L=1,L=1,L=1,L=1,L=1,L=1,L=1,L=1,L=1,L=1,L=1,L=2,L=2,L=2,L=2,L=2,L=2,L=2,L=2,L=2,L=2,L=2,L=2,L=2,L=2,L=2,L=3,L=3,L=3,L=3,L=3,L=3,L=3,L=3,L=3,L=3,L=3,L=3,L=3,L=3,L=3
,$l_i$=1,$l_i$=2,$l_i$=3,$l_i$=4,$l_i$=5,$l_i$=1,$l_i$=2,$l_i$=3,$l_i$=4,$l_i$=5,$l_i$=1,$l_i$=2,$l_i$=3,$l_i$=4,$l_i$=5,$l_i$=1,$l_i$=2,$l_i$=3,$l_i$=4,$l_i$=5,$l_i$=1,$l_i$=2,$l_i$=3,$l_i$=4,$l_i$=5,$l_i$=1,$l_i$=2,$l_i$=3,$l_i$=4,$l_i$=5,$l_i$=1,$l_i$=2,$l_i$=3,$l_i$=4,$l_i$=5,$l_i$=1,$l_i$=2,$l_i$=3,$l_i$=4,$l_i$=5,$l_i$=1,$l_i$=2,$l_i$=3,$l_i$=4,$l_i$=5
,$eta=0.90$,$eta=0.90$,$eta=0.90$,$eta=0.90$,$eta=0.90$,$eta=0.50$,$eta=0.50$,$eta=0.50$,$eta=0.50$,$eta=0.50$,$eta=0.20$,$eta=0.20$,$eta=0.20$,$eta=0.20$,$eta=0.20$,$eta=0.90$,$eta=0.90$,$eta=0.90$,$eta=0.90$,$eta=0.90$,$eta=0.50$,$eta=0.50$,$eta=0.50$,$eta=0.50$,$eta=0.50$,$eta=0.20$,$eta=0.20$,$eta=0.20$,$eta=0.20$,$eta=0.20$,$eta=0.90$,$eta=0.90$,$eta=0.90$,$eta=0.90$,$eta=0.90$,$eta=0.50$,$eta=0.50$,$eta=0.50$,$eta=0.50$,$eta=0.50$,$eta=0.20$,$eta=0.20$,$eta=0.20$,$eta=0.20$,$eta=0.20$
0,0.00027803455337798035,0.006557041411233769,0.02343591647256023,0.02073174637773053,0.05889791876648353,0.0005069540528261922,0.016333286969186695,0.00996040997770278,0.0217192387027878,0.05918534369419391,0.0031710414636052535,0.0028775043419595183,0.004814356045220339,0.037772189199150936,0.0469766338072961,0.00030144428581128663,6.981393929429239e-06,0.027432350537410565,0.0774924924765521,0.0738512154349229,0.0004388902336803615,0.02312919983622059,0.027337359687841786,0.05731031252212622,0.0773677092771186,0.009110684627595362,0.0095485308778351,0.029490412023089475,0.054773602545071284,0.037203700083391536,0.0001744095179540246,0.0018215817633845778,0.03229901567899543,0.08554750854675516,0.06845686640072854,9.275201522167858e-05,0.003511662928016599,0.04736061772975479,0.054228808812729824,0.08181541900827834,4.308449473100713e-06,0.0001722263571244564,0.04854429976863144,0.03462135386336534,0.06993577799710719
1,0.03549684977691525,0.06524976662090012,0.10841747725774555,0.10329455637727093,0.17408002903957462,0.037689246931488764,0.09060467519096346,0.07495907277114472,0.10381844492549668,0.17332923308693862,0.0519166943000992,0.050781826306112283,0.058308335041434976,0.13451875513649877,0.15141183418789222,0.035751494532560955,0.030326139365382147,0.1176307256071603,0.2034780283211468,0.19825616638833632,0.0370598337049936,0.10598558623303593,0.1154087790086943,0.17057147447096604,0.202917748503283,0.07136614186731391,0.07277880063252601,0.11857987896454975,0.16511319108903075,0.13422569777148363,0.02491208712984661,0.046567729464282115,0.12800987968263158,0.21572264668253222,0.19062065741985124,0.03278131028865362,0.053876973719621704,0.15312618119436733,0.16579275397781262,0.20980847486832568,0.030078121748935625,0.0340843322448972,0.15415048467548537,0.12892879182526074,0.19058437690547841
2,0.13624762502455415,0.1945902969051701,0.26628736713780926,0.2610720135195312,0.3592103773362027,0.1389359143709727,0.23282033064351249,0.21050442032728184,0.2570490498726023,0.3543749972771907,0.16522356429498153,0.16233001167317665,0.17697758806535963,0.2975806144361125,0.32202259406355027,0.1362300584677302,0.1298087490979969,0.28147249130464846,0.39556205192415206,0.38981301318123773,0.1370439695591646,0.25649171529852177,0.2724341356307865,0.35124647230194994,0.39423304227321704,0.19715247893195664,0.20034146180646828,0.2734085462349206,0.34132011974239124,0.2985845970154802,0.11372235538409312,0.16035205947828307,0.29793340511544103,0.41106649999059114,0.3814419965161451,0.12833819283026934,0.17121024200399565,0.32619400790635783,0.3454690342421383,0.4030600448771352,0.12236374853712544,0.13138911480558224,0.32505165162327065,0.2894585490881124,0.37645997983693924
3,0.06007626872193127,0.10519572956941199,0.15737804054154836,0.1564192550421171,0.22271545913829088,0.05987526476665982,0.1264956356380504,0.11305035990254095,0.14745044802988655,0.21723977747891113,0.07520369814046605,0.07448370390520877,0.08529353737708226,0.1722904400912932,0.19085034530932024,0.05976204106256771,0.061850552685998435,0.17107503074898175,0.24891567165344744,0.2455399974008909,0.05829286888124792,0.14448837178925203,0.1582404758329714,0.2160028977420171,0.2471144088726799,0.09798093255974437,0.10127140163361811,0.1551685739885521,0.2057039040020041,0.1756818275656272,0.04515276547531714,0.08064929184330283,0.1840467461487417,0.25992488585318235,0.24111966145243047,0.052276653260181744,0.08495783472496321,0.1972172535713926,0.21292532775225273,0.25363972406952423,0.04777777875079352,0.05478803060286631,0.19348428979320623,0.16803859914917613,0.23294613427652336
4,0.0018361285778693548,0.016175983537543834,0.03928380718128707,0.0396898722873013,0.07187802259962688,0.0015795758133711501,0.023257893049732234,0.018571240255912294,0.03367767482159099,0.06794859981966991,0.004559094694575305,0.0044486566551000025,0.007593636692528103,0.043766702545742456,0.0532400420626967,0.0017350569348432445,0.0029745805725278633,0.04661675708754131,0.08561028049715057,0.08408814622345749,0.0012806510494829295,0.03129123230462339,0.03836949985601793,0.06763227503025447,0.0843299350280453,0.011255055760447056,0.01263932144897704,0.035559735745543365,0.06109703730099362,0.04624374152034098,8.618941078321004e-05,0.00754314011117306,0.05334491498291323,0.0915651350175383,0.08218538248451618,0.0005016926563162664,0.008169794526740725,0.05756476697742943,0.06635633778488045,0.08791276204795981,0.00012752399006323218,0.0008190473040447986,0.054535702417100505,0.042065113812613665,0.07604821343304398
5,0.07169792854899892,0.1261474477175545,0.18185135467526917,0.18351748146615762,0.24415549123232097,0.06977900390694736,0.14320763718649435,0.1319682703767219,0.1687368622734474,0.23616531806992544,0.08509845251018168,0.08471711855295988,0.09732497629628473,0.18850597519913018,0.20759990816666915,0.0710019945935903,0.07920040937223351,0.19769025006489072,0.26775335987480253,0.265438587957361,0.06763342249509623,0.1623880695732427,0.17863773782216336,0.23592564227794743,0.265283543211595,0.10916039057230303,0.1136619853700393,0.1712008023164365,0.22276871411766375,0.19438538883026205,0.054481941717009326,0.09861167636231996,0.21118471831527796,0.27771628435120255,0.26259736607186507,0.0607609255125576,0.10012724758750828,0.21700214059373207,0.23393271410283198,0.2713877342450086,0.05534325260297162,0.06393691711165259,0.21008144245040544,0.18540515375882177,0.25034807487452987
6,0.10521221696504796,0.17346057111698882,0.23569905232147415,0.23922617776080987,0.3003285692309107,0.1010114900952469,0.18807899823286683,0.17779825361383667,0.21929459082634165,0.2902483242080937,0.11792304493234132,0.11788546626404407,0.13365148969935994,0.23683548436895266,0.257913445084636,0.10399970640250798,0.12027869513220017,0.2540105597443449,0.32411515316877587,0.32222585497533895,0.0979662771380089,0.20987648873435613,0.2293469702342007,0.29063837946272225,0.3210638306317189,0.14586345883403828,0.1519694873552289,0.2179337537809449,0.2745409998130824,0.24505632609072703,0.08356243721580524,0.1413024458809396,0.2685497273765529,0.3341787124411263,0.32000392541801265,0.0892835067436666,0.13994186756159283,0.27023553209737444,0.28916760581151146,0.3273598611959216,0.0820396721684035,0.09364020417778124,0.26050448588819913,0.23437223972109053,0.30451262046853494
7,0.05336782057069482,0.10732378654435692,0.15482003360408145,0.1587971180908599,0.2030765420959088,0.048817013872277944,0.11442710020473208,0.10867054993235568,0.14060956252185816,0.19394125752102906,0.05961187057259493,0.05990651019285959,0.0721016059502461,0.15065070939444106,0.16729427970375518,0.0521971434710082,0.06947559028472762,0.16971067495672304,0.22084493412415357,0.21977081710675347,0.04632589204119074,0.13140449035602408,0.147663408178989,0.19476516462410637,0.2180884804574913,0.0797604957287356,0.0850633560264162,0.13612591904284904,0.18050379004902298,0.15854478146920503,0.03793236922928798,0.08308169134146598,0.18084469793010916,0.22845231096040636,0.21856349455057136,0.040126525753989055,0.07930385216023193,0.17873091435503552,0.1941166565889565,0.22293838287501486,0.034807946701978044,0.04347938485013334,0.16922400347716554,0.1495243119731375,0.2044369663039422
8,0.0038930042020043037,0.02637133610048414,0.05104932192662963,0.053723743958188803,0.0779877014907968,0.002478340531505351,0.028385882360063504,0.026342233851915538,0.042705320902441786,0.07201945941287148,0.005103512744875994,0.0052483709118953045,0.009479439404219992,0.04667720993082704,0.056018292014582645,0.003522654934492482,0.010455649692774408,0.05965386853416341,0.08827941619448892,0.08780601050058369,0.0018856390943490138,0.03707388527684845,0.046222491089110605,0.07273317064309236,0.08644340498340954,0.011988685099431342,0.014331238841401521,0.03893156254590141,0.06365905541297213,0.05165715367346413,0.0006360891042851869,0.015355191030547206,0.06594295176976497,0.09278268650567852,0.0872893222881758,0.0007823710527705305,0.012945390321553717,0.06334661261952394,0.07256144880468743,0.08934275723750831,0.00017648128017301728,0.001359035688953447,0.05705901365213058,0.04638388235478882,0.07791776328493277
9,0.08287922540823826,0.15253681668041397,0.20552891261804213,0.21122929191127954,0.25477373398600267,0.0753408875438774,0.15564858455773428,0.1516284616715252,0.18798747510014233,0.24359265778857164,0.08750774572553521,0.0882145324090157,0.10395564977183054,0.19457750832189105,0.2131221283433797,0.08104511800840973,0.10957062438418506,0.22243872794263467,0.2723507214859848,0.27170824593073484,0.07179470825320043,0.17527711523408288,0.1949607555995541,0.24512431700710433,0.2690216665061335,0.11154005991336297,0.11876242026465811,0.17859141350484742,0.2277081172144298,0.20523226122223157,0.062439131100459414,0.12389827339374362,0.2340717463104563,0.2798948873323588,0.2710251449734543,0.06364758609653458,0.11579205564944947,0.2279082741986103,0.24503402515271624,0.27395922950546264,0.0563682659495511,0.06830852495503069,0.21509611706265172,0.19437626928146784,0.25380643896021615
10,0.019748432336796278,0.0013267539085993019,0.000684514293733827,0.0010608196408493995,0.00535766945021982,0.024953881829554686,0.0011052672176292604,0.0010778781233759655,5.848937346425365e-05,0.0034975432960841816,0.017859931471355197,0.018948060557514086,0.011808042077745304,7.96222796640316e-05,0.0007982568104810725,0.02135966855332076,0.008333649758198353,0.0016356611072918976,0.007284385607763453,0.007269254751982061,0.027949836014342255,0.00015354726408706962,0.00010410755123027227,0.003638334852041412,0.006789398362909036,0.010406445230978804,0.008162331565062724,0.00013654044225434902,0.001809777915134123,0.0003882697585297308,0.03317622810589237,0.005564512826094362,0.002632908570012595,0.008436414374657765,0.007155269993191242,0.033676791010829876,0.008122448043272177,0.0018216184513467652,0.003595442002338883,0.007480060013116864,0.03980267900478029,0.030086444555916053,0.0007809323026004098,3.878747804768255e-05,0.0045068376012829085
